date,ecosystem,file_path,operation_type,last_update_time
2025-05-14 22:34:14,Alpine:v3.15,data/Alpine:v3.15/CVE-2017-5953.json,new_intro,2024-10-09 01:19:19
2025-05-14 22:34:14,Chainguard,data/Chainguard/CGA-23xg-739v-hqfh.json,new_intro,2025-05-14 13:12:33
2025-05-14 22:34:14,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3579.json,new_intro,2024-10-09 01:15:57
2025-05-14 22:34:14,Android,data/Android/ASB-A-172348722.json,new_intro,2022-04-26 00:00:05
2025-05-14 22:34:14,Debian:12,data/Debian:12/CVE-2002-1384.json,new_intro,2024-10-04 15:52:38
2025-05-14 22:34:14,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-17566.json,new_intro,2024-10-09 01:15:01
2025-05-14 22:34:14,Alpine:v3.4,data/Alpine:v3.4/CVE-2017-15873.json,new_intro,2024-10-09 01:14:29
2025-05-14 22:34:14,Debian:11,data/Debian:11/CVE-2002-1388.json,new_intro,2024-10-04 15:50:30
2025-05-14 22:34:14,Alpine:v3.20,data/Alpine:v3.20/CVE-2017-6314.json,new_intro,2024-10-09 01:21:09
2025-05-14 22:34:15,Debian:13,data/Debian:13/CVE-2002-1226.json,new_intro,2024-10-04 15:51:45
2025-05-14 22:34:15,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17405.json,new_intro,2024-10-09 01:16:20
2025-05-14 22:34:15,Bitnami,data/Bitnami/BIT-2020-15839.json,new_intro,2023-12-06 00:11:55
2025-05-14 22:34:15,Debian:3.0,data/Debian:3.0/DSA-253.json,new_intro,2024-10-09 01:13:29
2025-05-14 22:34:15,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0675.json,new_intro,2024-10-09 01:13:44
2025-05-14 22:34:15,Alpine:v3.16,data/Alpine:v3.16/CVE-2017-5753.json,new_intro,2024-10-09 01:19:53
2025-05-14 22:34:15,Alpine:v3.6,data/Alpine:v3.6/CVE-2017-17969.json,new_intro,2024-10-09 01:15:18
2025-05-14 22:34:15,Debian:10,data/Debian:10/CVE-2006-2230.json,new_intro,2024-06-30 12:09:11
2025-05-14 22:34:15,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-3302.json,new_intro,2024-10-09 01:18:26
2025-05-14 22:34:15,Alpine:v3.18,data/Alpine:v3.18/CVE-2017-6311.json,new_intro,2024-10-09 01:20:31
2025-05-14 22:34:15,Alpine,data/Alpine/CVE-2016-8704.json,new_intro,2025-05-14 13:02:24
2025-05-14 22:34:15,Alpine:v3.9,data/Alpine:v3.9/CVE-2017-2619.json,new_intro,2024-10-09 01:16:38
2025-05-14 22:34:15,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7598.json,new_intro,2024-10-09 01:13:58
2025-05-14 22:34:15,Alpine:v3.7,data/Alpine:v3.7/CVE-2017-18018.json,new_intro,2024-10-09 01:15:44
2025-05-14 22:34:15,Alpine:v3.11,data/Alpine:v3.11/CVE-2017-2626.json,new_intro,2024-10-09 01:17:41
2025-05-14 22:34:15,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5483.json,new_intro,2024-10-09 01:18:41
2025-05-14 22:34:15,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5341.json,new_intro,2024-10-09 01:20:21
2025-05-14 22:34:15,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3587.json,new_intro,2024-10-09 01:16:02
2025-05-14 22:34:15,Android,data/Android/ASB-A-172348729.json,new_intro,2022-04-26 00:00:07
2025-05-14 22:34:15,Chainguard,data/Chainguard/CGA-23xj-pg4w-r99w.json,new_intro,2025-05-14 13:10:34
2025-05-14 22:34:15,Alpine:v3.10,data/Alpine:v3.10/CVE-2017-18018.json,new_intro,2024-10-09 01:17:13
2025-05-14 22:34:15,Debian:12,data/Debian:12/CVE-2002-1388.json,new_intro,2024-10-04 15:50:38
2025-05-14 22:34:15,Debian:11,data/Debian:11/CVE-2002-1389.json,new_intro,2024-10-04 15:50:59
2025-05-14 22:34:16,Alpine:v3.15,data/Alpine:v3.15/CVE-2017-5969.json,new_intro,2024-10-09 01:19:26
2025-05-14 22:34:16,Debian:3.0,data/Debian:3.0/DSA-254.json,new_intro,2024-10-09 01:13:28
2025-05-14 22:34:16,Debian:13,data/Debian:13/CVE-2002-1227.json,new_intro,2024-10-04 15:51:33
2025-05-14 22:34:16,Bitnami,data/Bitnami/BIT-2020-15888.json,new_intro,2023-12-06 00:11:37
2025-05-14 22:34:16,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0790.json,new_intro,2024-10-09 01:13:42
2025-05-14 22:34:16,Debian:10,data/Debian:10/CVE-2006-2237.json,new_intro,2024-06-30 12:09:00
2025-05-14 22:34:16,Alpine:v3.4,data/Alpine:v3.4/CVE-2017-15906.json,new_intro,2024-10-09 01:14:31
2025-05-14 22:34:16,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17433.json,new_intro,2024-10-09 01:16:20
2025-05-14 22:34:16,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-17742.json,new_intro,2024-10-09 01:14:59
2025-05-14 22:34:16,Alpine,data/Alpine/CVE-2016-8705.json,new_intro,2025-05-14 13:02:08
2025-05-14 22:34:16,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3589.json,new_intro,2024-10-09 01:16:09
2025-05-14 22:34:16,Chainguard,data/Chainguard/CGA-23xv-f6jq-p7g6.json,new_intro,2025-05-14 13:07:32
2025-05-14 22:34:16,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7601.json,new_intro,2024-10-09 01:13:57
2025-05-14 22:34:16,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-6350.json,new_intro,2024-10-09 01:18:51
2025-05-14 22:34:17,Alpine:v3.6,data/Alpine:v3.6/CVE-2017-18013.json,new_intro,2024-10-09 01:15:19
2025-05-14 22:34:17,Debian:12,data/Debian:12/CVE-2002-1389.json,new_intro,2024-10-04 15:51:08
2025-05-14 22:34:17,Android,data/Android/ASB-A-172348733.json,new_intro,2025-05-14 13:00:50
2025-05-14 22:34:17,Alpine:v3.18,data/Alpine:v3.18/CVE-2017-6312.json,new_intro,2024-10-09 01:20:32
2025-05-14 22:34:17,Alpine:v3.7,data/Alpine:v3.7/CVE-2017-18594.json,new_intro,2024-10-09 01:15:54
2025-05-14 22:34:17,Debian:11,data/Debian:11/CVE-2002-1390.json,new_intro,2024-10-04 15:51:28
2025-05-14 22:34:17,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-3312.json,new_intro,2024-10-09 01:18:20
2025-05-14 22:34:17,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5484.json,new_intro,2024-10-09 01:18:27
2025-05-14 22:34:17,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5342.json,new_intro,2024-10-09 01:20:33
2025-05-14 22:34:17,Alpine:v3.10,data/Alpine:v3.10/CVE-2017-18187.json,new_intro,2024-10-09 01:17:05
2025-05-14 22:34:17,Debian:13,data/Debian:13/CVE-2002-1232.json,new_intro,2024-10-04 15:52:51
2025-05-14 22:34:17,Debian:3.0,data/Debian:3.0/DSA-255.json,new_intro,2024-10-09 01:13:31
2025-05-14 22:34:17,Bitnami,data/Bitnami/BIT-2020-15889.json,new_intro,2023-12-06 00:12:03
2025-05-14 22:34:17,Alpine:v3.16,data/Alpine:v3.16/CVE-2017-5754.json,new_intro,2024-10-09 01:19:48
2025-05-14 22:34:17,Alpine:v3.11,data/Alpine:v3.11/CVE-2017-2629.json,new_intro,2024-10-09 01:17:44
2025-05-14 22:34:17,Alpine:v3.19,data/Alpine:v3.19/CVE-2017-6350.json,new_intro,2024-10-09 01:20:31
2025-05-14 22:34:17,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0805.json,new_intro,2024-10-09 01:13:42
2025-05-14 22:34:17,Debian:10,data/Debian:10/CVE-2006-2276.json,new_intro,2024-10-09 01:14:14
2025-05-14 22:34:17,Alpine:v3.4,data/Alpine:v3.4/CVE-2017-16227.json,new_intro,2024-10-09 01:14:24
2025-05-14 22:34:17,Alpine,data/Alpine/CVE-2016-8706.json,new_intro,2025-05-14 13:02:15
2025-05-14 22:34:17,Alpine:v3.15,data/Alpine:v3.15/CVE-2017-6311.json,new_intro,2024-10-09 01:19:25
2025-05-14 22:34:17,Alpine:v3.9,data/Alpine:v3.9/CVE-2017-2620.json,new_intro,2024-10-09 01:16:45
2025-05-14 22:34:17,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-17969.json,new_intro,2024-10-09 01:14:59
2025-05-14 22:34:17,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17439.json,new_intro,2024-10-09 01:16:17
2025-05-14 22:34:18,Chainguard,data/Chainguard/CGA-2423-hwc7-fjr3.json,new_intro,2025-05-14 13:11:15
2025-05-14 22:34:18,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3593.json,new_intro,2024-10-09 01:15:55
2025-05-14 22:34:18,Debian:12,data/Debian:12/CVE-2002-1391.json,new_intro,2024-10-04 15:51:04
2025-05-14 22:34:18,Android,data/Android/ASB-A-172348852.json,new_intro,2022-04-26 00:00:08
2025-05-14 22:34:18,Debian:11,data/Debian:11/CVE-2002-1391.json,new_intro,2024-10-04 15:50:56
2025-05-14 22:34:18,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-6363.json,new_intro,2024-10-09 01:19:11
2025-05-14 22:34:18,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7602.json,new_intro,2024-10-09 01:14:01
2025-05-14 22:34:18,Alpine:v3.20,data/Alpine:v3.20/CVE-2017-6349.json,new_intro,2024-10-09 01:20:41
2025-05-14 22:34:18,Debian:3.0,data/Debian:3.0/DSA-256.json,new_intro,2024-10-09 01:13:30
2025-05-14 22:34:18,Bitnami,data/Bitnami/BIT-2020-15945.json,new_intro,2023-12-06 00:12:10
2025-05-14 22:34:18,Debian:13,data/Debian:13/CVE-2002-1235.json,new_intro,2024-10-04 15:52:36
2025-05-14 22:34:18,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0807.json,new_intro,2024-10-09 01:13:45
2025-05-14 22:34:18,Alpine:v3.10,data/Alpine:v3.10/CVE-2017-18594.json,new_intro,2024-10-09 01:17:27
2025-05-14 22:34:18,Alpine:v3.18,data/Alpine:v3.18/CVE-2017-6314.json,new_intro,2024-10-09 01:20:50
2025-05-14 22:34:18,Debian:10,data/Debian:10/CVE-2006-2288.json,new_intro,2024-06-30 12:08:38
2025-05-14 22:34:18,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5482.json,new_intro,2024-10-09 01:20:26
2025-05-14 22:34:18,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5485.json,new_intro,2024-10-09 01:18:47
2025-05-14 22:34:18,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-3313.json,new_intro,2024-10-09 01:18:12
2025-05-14 22:34:18,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-17997.json,new_intro,2024-10-09 01:14:55
2025-05-14 22:34:18,Alpine:v3.16,data/Alpine:v3.16/CVE-2017-5951.json,new_intro,2024-10-09 01:19:53
2025-05-14 22:34:18,Alpine:v3.11,data/Alpine:v3.11/CVE-2017-2784.json,new_intro,2024-10-09 01:17:23
2025-05-14 22:34:18,Alpine:v3.19,data/Alpine:v3.19/CVE-2017-6363.json,new_intro,2024-10-09 01:21:01
2025-05-14 22:34:19,Alpine:v3.4,data/Alpine:v3.4/CVE-2017-16231.json,new_intro,2024-10-09 01:14:27
2025-05-14 22:34:19,Alpine:v3.9,data/Alpine:v3.9/CVE-2017-2625.json,new_intro,2024-10-09 01:16:35
2025-05-14 22:34:19,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3594.json,new_intro,2024-10-09 01:16:04
2025-05-14 22:34:19,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17456.json,new_intro,2024-10-09 01:16:09
2025-05-14 22:34:19,Chainguard,data/Chainguard/CGA-2424-wqxx-gfc3.json,new_intro,2025-05-14 13:12:18
2025-05-14 22:34:19,Android,data/Android/ASB-A-172348857.json,new_intro,2022-04-26 00:00:05
2025-05-14 22:34:19,Alpine:v3.15,data/Alpine:v3.15/CVE-2017-6312.json,new_intro,2024-10-09 01:19:27
2025-05-14 22:34:19,Debian:12,data/Debian:12/CVE-2002-1392.json,new_intro,2024-10-04 15:52:57
2025-05-14 22:34:19,Debian:11,data/Debian:11/CVE-2002-1392.json,new_intro,2024-10-04 15:52:42
2025-05-14 22:34:19,Alpine:v3.6,data/Alpine:v3.6/CVE-2017-2615.json,new_intro,2024-10-09 01:15:24
2025-05-14 22:34:19,Debian:13,data/Debian:13/CVE-2002-1271.json,new_intro,2024-10-04 15:50:44
2025-05-14 22:34:19,Bitnami,data/Bitnami/BIT-2020-1597.json,new_intro,2023-12-06 00:11:56
2025-05-14 22:34:19,Alpine:v3.7,data/Alpine:v3.7/CVE-2017-2615.json,new_intro,2024-10-09 01:15:54
2025-05-14 22:34:19,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0811.json,new_intro,2024-10-09 01:13:37
2025-05-14 22:34:19,Alpine,data/Alpine/CVE-2016-8859.json,new_intro,2025-05-14 13:02:30
2025-05-14 22:34:19,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-6508.json,new_intro,2024-10-09 01:19:05
2025-05-14 22:34:19,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7650.json,new_intro,2024-10-09 01:13:54
2025-05-14 22:34:19,Debian:10,data/Debian:10/CVE-2006-2289.json,new_intro,2024-06-30 12:08:32
2025-05-14 22:34:20,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5486.json,new_intro,2024-10-09 01:18:25
2025-05-14 22:34:20,Debian:3.0,data/Debian:3.0/DSA-257.json,new_intro,2024-10-09 01:13:30
2025-05-14 22:34:20,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3596.json,new_intro,2024-10-09 01:15:54
2025-05-14 22:34:20,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5483.json,new_intro,2024-10-09 01:20:20
2025-05-14 22:34:20,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-3317.json,new_intro,2024-10-09 01:18:26
2025-05-14 22:34:20,Android,data/Android/ASB-A-172348929.json,new_intro,2022-04-26 00:00:08
2025-05-14 22:34:20,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-18013.json,new_intro,2024-10-09 01:15:00
2025-05-14 22:34:20,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17457.json,new_intro,2024-10-09 01:16:11
2025-05-14 22:34:20,Alpine:v3.19,data/Alpine:v3.19/CVE-2017-6508.json,new_intro,2024-10-09 01:20:52
2025-05-14 22:34:20,Debian:11,data/Debian:11/CVE-2002-1395.json,new_intro,2024-10-04 15:52:08
2025-05-14 22:34:20,Alpine:v3.4,data/Alpine:v3.4/CVE-2017-16232.json,new_intro,2024-10-09 01:14:34
2025-05-14 22:34:20,Debian:13,data/Debian:13/CVE-2002-1275.json,new_intro,2024-10-04 15:53:06
2025-05-14 22:34:20,Debian:12,data/Debian:12/CVE-2002-1395.json,new_intro,2024-10-04 15:52:20
2025-05-14 22:34:20,Bitnami,data/Bitnami/BIT-2020-16145.json,new_intro,2023-12-06 00:11:45
2025-05-14 22:34:20,Alpine:v3.15,data/Alpine:v3.15/CVE-2017-6314.json,new_intro,2024-10-09 01:19:43
2025-05-14 22:34:20,Chainguard,data/Chainguard/CGA-2428-2rr3-5x8w.json,new_intro,2025-05-14 13:10:58
2025-05-14 22:34:20,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0848.json,new_intro,2024-10-09 01:13:39
2025-05-14 22:34:20,Alpine:v3.11,data/Alpine:v3.11/CVE-2017-3136.json,new_intro,2024-10-09 01:17:28
2025-05-14 22:34:20,Alpine:v3.10,data/Alpine:v3.10/CVE-2017-2615.json,new_intro,2024-10-09 01:17:27
2025-05-14 22:34:20,Alpine,data/Alpine/CVE-2016-8864.json,new_intro,2025-05-14 13:02:24
2025-05-14 22:34:21,Debian:10,data/Debian:10/CVE-2006-2314.json,new_intro,2024-06-30 12:08:45
2025-05-14 22:34:21,Alpine:v3.9,data/Alpine:v3.9/CVE-2017-2629.json,new_intro,2024-10-09 01:16:55
2025-05-14 22:34:21,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-6519.json,new_intro,2024-10-09 01:18:55
2025-05-14 22:34:21,Debian:3.0,data/Debian:3.0/DSA-258.json,new_intro,2024-10-09 01:13:37
2025-05-14 22:34:21,Alpine:v3.20,data/Alpine:v3.20/CVE-2017-6350.json,new_intro,2024-10-09 01:20:40
2025-05-14 22:34:21,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7659.json,new_intro,2024-10-09 01:14:01
2025-05-14 22:34:21,Android,data/Android/ASB-A-172348952.json,new_intro,2022-04-26 00:00:07
2025-05-14 22:34:21,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5495.json,new_intro,2024-10-09 01:18:38
2025-05-14 22:34:21,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-18190.json,new_intro,2024-10-09 01:15:03
2025-05-14 22:34:21,Alpine:v3.6,data/Alpine:v3.6/CVE-2017-2619.json,new_intro,2024-10-09 01:15:13
2025-05-14 22:34:21,Debian:11,data/Debian:11/CVE-2002-1405.json,new_intro,2024-10-04 15:50:21
2025-05-14 22:34:21,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5484.json,new_intro,2024-10-09 01:20:02
2025-05-14 22:34:21,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-3318.json,new_intro,2024-10-09 01:18:11
2025-05-14 22:34:21,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3661.json,new_intro,2024-10-09 01:15:58
2025-05-14 22:34:21,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17480.json,new_intro,2024-10-09 01:16:14
2025-05-14 22:34:21,Alpine:v3.19,data/Alpine:v3.19/CVE-2017-6519.json,new_intro,2024-10-09 01:20:38
2025-05-14 22:34:21,Alpine:v3.7,data/Alpine:v3.7/CVE-2017-2619.json,new_intro,2024-10-09 01:15:41
2025-05-14 22:34:21,Debian:13,data/Debian:13/CVE-2002-1277.json,new_intro,2024-10-04 15:50:59
2025-05-14 22:34:21,Bitnami,data/Bitnami/BIT-2020-16192.json,new_intro,2023-12-06 00:12:04
2025-05-14 22:34:21,Debian:12,data/Debian:12/CVE-2002-1405.json,new_intro,2024-10-04 15:50:29
2025-05-14 22:34:22,Chainguard,data/Chainguard/CGA-242h-5q23-pgff.json,new_intro,2025-05-14 13:06:16
2025-05-14 22:34:22,Alpine:v3.18,data/Alpine:v3.18/CVE-2017-6349.json,new_intro,2024-10-09 01:20:24
2025-05-14 22:34:22,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0950.json,new_intro,2024-10-09 01:13:43
2025-05-14 22:34:22,Alpine:v3.16,data/Alpine:v3.16/CVE-2017-5953.json,new_intro,2024-10-09 01:19:38
2025-05-14 22:34:22,Debian:10,data/Debian:10/CVE-2006-2362.json,new_intro,2024-06-30 12:09:12
2025-05-14 22:34:22,Debian:3.0,data/Debian:3.0/DSA-259.json,new_intro,2024-10-09 01:13:26
2025-05-14 22:34:22,Alpine,data/Alpine/CVE-2016-8909.json,new_intro,2025-05-14 13:01:58
2025-05-14 22:34:22,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-6888.json,new_intro,2024-10-09 01:18:47
2025-05-14 22:34:22,Android,data/Android/ASB-A-172348954.json,new_intro,2025-05-14 13:01:07
2025-05-14 22:34:22,Alpine:v3.11,data/Alpine:v3.11/CVE-2017-3137.json,new_intro,2024-10-09 01:17:39
2025-05-14 22:34:22,Debian:11,data/Debian:11/CVE-2002-1424.json,new_intro,2024-10-04 15:50:34
2025-05-14 22:34:22,Alpine:v3.10,data/Alpine:v3.10/CVE-2017-2619.json,new_intro,2024-10-09 01:17:07
2025-05-14 22:34:22,Alpine:v3.20,data/Alpine:v3.20/CVE-2017-6363.json,new_intro,2024-10-09 01:21:10
2025-05-14 22:34:22,Alpine:v3.9,data/Alpine:v3.9/CVE-2017-3136.json,new_intro,2024-10-09 01:16:41
2025-05-14 22:34:23,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3817.json,new_intro,2024-10-09 01:15:41
2025-05-14 22:34:23,Bitnami,data/Bitnami/BIT-2020-16250.json,new_intro,2023-12-06 00:11:33
2025-05-14 22:34:23,Alpine:v3.4,data/Alpine:v3.4/CVE-2017-16544.json,new_intro,2024-10-09 01:14:30
2025-05-14 22:34:23,Chainguard,data/Chainguard/CGA-242v-jpv7-r552.json,new_intro,2025-05-14 13:07:39
2025-05-14 22:34:23,Debian:13,data/Debian:13/CVE-2002-1307.json,new_intro,2024-10-04 15:52:47
2025-05-14 22:34:23,Debian:12,data/Debian:12/CVE-2002-1424.json,new_intro,2024-10-04 15:50:42
2025-05-14 22:34:23,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5485.json,new_intro,2024-10-09 01:20:29
2025-05-14 22:34:23,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-5029.json,new_intro,2024-10-09 01:18:20
2025-05-14 22:34:23,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17663.json,new_intro,2024-10-09 01:16:18
2025-05-14 22:34:23,Alpine:v3.19,data/Alpine:v3.19/CVE-2017-6888.json,new_intro,2024-10-09 01:20:26
2025-05-14 22:34:23,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0951.json,new_intro,2024-10-09 01:13:39
2025-05-14 22:34:23,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7668.json,new_intro,2024-10-09 01:13:59
2025-05-14 22:34:23,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5753.json,new_intro,2024-10-09 01:18:44
2025-05-14 22:34:23,Debian:10,data/Debian:10/CVE-2006-2369.json,new_intro,2024-10-09 01:14:17
2025-05-14 22:34:23,Debian:3.0,data/Debian:3.0/DSA-260.json,new_intro,2024-10-09 01:13:36
2025-05-14 22:34:23,Alpine,data/Alpine/CVE-2016-8910.json,new_intro,2025-05-14 13:02:21
2025-05-14 22:34:23,Android,data/Android/ASB-A-172348983.json,new_intro,2022-04-26 00:00:08
2025-05-14 22:34:23,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-2615.json,new_intro,2024-10-09 01:15:04
2025-05-14 22:34:23,Debian:11,data/Debian:11/CVE-2002-1425.json,new_intro,2024-10-04 15:52:26
2025-05-14 22:34:23,Alpine:v3.16,data/Alpine:v3.16/CVE-2017-5969.json,new_intro,2024-10-09 01:19:44
2025-05-14 22:34:24,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-7186.json,new_intro,2024-10-09 01:19:08
2025-05-14 22:34:24,Debian:13,data/Debian:13/CVE-2002-1313.json,new_intro,2024-10-04 15:51:13
2025-05-14 22:34:24,Chainguard,data/Chainguard/CGA-242x-732c-vg83.json,new_intro,2025-05-14 13:05:45
2025-05-14 22:34:24,Debian:12,data/Debian:12/CVE-2002-1425.json,new_intro,2024-10-04 15:52:41
2025-05-14 22:34:24,AlmaLinux:8,data/AlmaLinux:8/ALBA-2021:3888.json,new_intro,2024-10-09 01:15:46
2025-05-14 22:34:24,Alpine:v3.20,data/Alpine:v3.20/CVE-2017-6508.json,new_intro,2024-10-09 01:21:01
2025-05-14 22:34:24,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0952.json,new_intro,2024-10-09 01:13:39
2025-05-14 22:34:24,Bitnami,data/Bitnami/BIT-2020-16251.json,new_intro,2023-12-06 00:12:06
2025-05-14 22:34:24,Alpine:v3.7,data/Alpine:v3.7/CVE-2017-2620.json,new_intro,2024-10-09 01:15:46
2025-05-14 22:34:24,Debian:3.0,data/Debian:3.0/DSA-261.json,new_intro,2024-10-09 01:13:31
2025-05-14 22:34:24,Debian:10,data/Debian:10/CVE-2006-2413.json,new_intro,2024-06-30 12:09:02
2025-05-14 22:34:24,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5486.json,new_intro,2024-10-09 01:19:59
2025-05-14 22:34:24,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-5202.json,new_intro,2024-10-09 01:18:13
2025-05-14 22:34:24,Alpine:v3.9,data/Alpine:v3.9/CVE-2017-3137.json,new_intro,2024-10-09 01:16:51
2025-05-14 22:34:24,Alpine:v3.19,data/Alpine:v3.19/CVE-2017-7186.json,new_intro,2024-10-09 01:20:56
2025-05-14 22:34:24,Alpine:v3.15,data/Alpine:v3.15/CVE-2017-6349.json,new_intro,2024-10-09 01:19:20
2025-05-14 22:34:24,Alpine:v3.8,data/Alpine:v3.8/CVE-2017-17740.json,new_intro,2024-10-09 01:16:19
2025-05-14 22:34:25,Android,data/Android/ASB-A-172348985.json,new_intro,2022-04-26 00:00:05
2025-05-14 22:34:25,Alpine:v3.11,data/Alpine:v3.11/CVE-2017-3138.json,new_intro,2024-10-09 01:17:29
2025-05-14 22:34:25,Alpine:v3.18,data/Alpine:v3.18/CVE-2017-6350.json,new_intro,2024-10-09 01:20:24
2025-05-14 22:34:25,Alpine:v3.10,data/Alpine:v3.10/CVE-2017-2620.json,new_intro,2024-10-09 01:17:15
2025-05-14 22:34:25,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7679.json,new_intro,2024-10-09 01:13:54
2025-05-14 22:34:25,Alpine:v3.13,data/Alpine:v3.13/CVE-2017-5754.json,new_intro,2024-10-09 01:18:40
2025-05-14 22:34:25,Alpine,data/Alpine/CVE-2016-9013.json,new_intro,2025-05-14 13:01:49
2025-05-14 22:34:25,Debian:12,data/Debian:12/CVE-2002-1471.json,new_intro,2024-10-04 15:51:33
2025-05-14 22:34:25,Alpine:v3.14,data/Alpine:v3.14/CVE-2017-7207.json,new_intro,2024-10-09 01:18:55
2025-05-14 22:34:25,Bitnami,data/Bitnami/BIT-2020-16845.json,new_intro,2023-12-06 00:11:47
2025-05-14 22:34:25,Chainguard,data/Chainguard/CGA-2436-cwr3-m3xr.json,new_intro,2025-05-14 13:09:02
2025-05-14 22:34:25,Debian:3.0,data/Debian:3.0/DSA-262.json,new_intro,2024-10-09 01:13:31
2025-05-14 22:34:25,Alpine:v3.16,data/Alpine:v3.16/CVE-2017-6311.json,new_intro,2024-10-09 01:19:44
2025-05-14 22:34:25,Debian:10,data/Debian:10/CVE-2006-2414.json,new_intro,2024-06-30 12:08:21
2025-05-14 22:34:25,Alpine:v3.20,data/Alpine:v3.20/CVE-2017-6519.json,new_intro,2024-10-09 01:20:46
2025-05-14 22:34:25,Alpine:v3.7,data/Alpine:v3.7/CVE-2017-2625.json,new_intro,2024-10-09 01:15:39
2025-05-14 22:34:25,Debian:11,data/Debian:11/CVE-2002-1471.json,new_intro,2024-10-04 15:51:24
2025-05-14 22:34:25,Alpine:v3.5,data/Alpine:v3.5/CVE-2017-2619.json,new_intro,2024-10-09 01:14:54
2025-05-14 22:34:26,Alpine:v3.12,data/Alpine:v3.12/CVE-2017-5203.json,new_intro,2024-10-09 01:18:24
2025-05-14 22:34:26,AlmaLinux:9,data/AlmaLinux:9/ALSA-2024:0963.json,new_intro,2024-10-09 01:13:40
2025-05-14 22:34:26,Android,data/Android/ASB-A-172348987.json,new_intro,2022-04-26 00:00:08
2025-05-14 22:34:26,Debian:13,data/Debian:13/CVE-2002-1318.json,new_intro,2024-10-04 15:50:51
2025-05-14 22:34:26,Alpine:v3.3,data/Alpine:v3.3/CVE-2017-7697.json,new_intro,2024-10-09 01:13:55
2025-05-14 22:34:26,Alpine:v3.17,data/Alpine:v3.17/CVE-2017-5495.json,new_intro,2024-10-09 01:20:17
