vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2022-720		False	@web-utilities/url	npm	pkg:npm/%40web-utilities/url	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-2119		False	nnnn1111222	npm	pkg:npm/nnnn1111222	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-2372		False	dcrdex-assets	npm	pkg:npm/dcrdex-assets	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-8226		False	@diotoborg/dignissimos-officiis	npm	pkg:npm/%40diotoborg/dignissimos-officiis	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-gfjr-xqhm-qvv3		True	aysnc	npm	pkg:npm/aysnc	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-370		False	@jmfe/rollup-plugin-jss-upload	npm	pkg:npm/%40jmfe/rollup-plugin-jss-upload	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-971		False	jera	npm	pkg:npm/jera	SEMVER	0	None_fixed	None_last_affected	['1.0.2', '1.0.3', '1.0.1']
MAL-2024-7429		False	css-rule-extractor	npm	pkg:npm/css-rule-extractor	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3830		False	ing-message-screen	npm	pkg:npm/ing-message-screen	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-588		False	@adsk-forks/jsonpath	npm	pkg:npm/%40adsk-forks/jsonpath	SEMVER	0	None_fixed	None_last_affected	['1.0.0']
MAL-2022-2722		False	ember-qunit-notifications	npm	pkg:npm/ember-qunit-notifications	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-665		False	@toyota/fetlife-assets	npm	pkg:npm/%40toyota/fetlife-assets	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-2237		False	crk	npm	pkg:npm/crk	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-567		False	airbnb-user	npm	pkg:npm/airbnb-user	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-7035		False	wakacje-frontend-salki-neon	npm	pkg:npm/wakacje-frontend-salki-neon	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-5008		False	obloq	npm	pkg:npm/obloq	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-11095		False	simplified-jsbridge	npm	pkg:npm/simplified-jsbridge	SEMVER	0	None_fixed	None_last_affected	['10.4.8']
MAL-2024-834		False	wlwz-2312-7307	npm	pkg:npm/wlwz-2312-7307	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-2294		False	ember-nf-graph-examples	npm	pkg:npm/ember-nf-graph-examples	SEMVER	0	None_fixed	None_last_affected	['1.5.5', '9.9.9']
MAL-2022-235		False	@epc-apps/edge-lambdas	npm	pkg:npm/%40epc-apps/edge-lambdas	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-8699		False	@diotoborg/voluptatibus-earum	npm	pkg:npm/%40diotoborg/voluptatibus-earum	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1948		False	cm.icons	npm	pkg:npm/cm.icons	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3975		False	isvyfkbxhnjmzakg	npm	pkg:npm/isvyfkbxhnjmzakg	SEMVER	0	None_fixed	None_last_affected	[]
