vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
GHSA-c36v-fmgq-m8hx	CVE-2021-3757	True	immer	npm	pkg:npm/immer	SEMVER	7.0.0	9.0.6	None_last_affected	[]
GHSA-7pvx-4585-hqww	CVE-2023-6293	True	sequelize-typescript	npm	pkg:npm/sequelize-typescript	SEMVER	0	2.1.6	None_last_affected	[]
GHSA-rhf5-2378-3w3w	CVE-2020-28459	True	markdown-it-decorate	npm	pkg:npm/markdown-it-decorate	SEMVER	0	None_fixed	1.2.2	[]
GHSA-rhf5-2378-3w3w	CVE-2020-28459	True	markdown-it-decorate	npm	pkg:npm/markdown-it-decorate	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-vwhc-pww7-72x6	CVE-2021-32831	True	total.js	npm	pkg:npm/total.js	SEMVER	0	3.4.9	None_last_affected	[]
GHSA-7xfp-9c55-5vqj	CVE-2017-16026	True	request	npm	pkg:npm/request	SEMVER	2.49.0	2.68.0	None_last_affected	[]
GHSA-7xfp-9c55-5vqj	CVE-2017-16026	True	request	npm	pkg:npm/request	SEMVER	2.2.6	2.68.0	None_last_affected	[]
GHSA-48x4-mx8f-gr4h	CVE-2024-8182	True	flowise	npm	pkg:npm/flowise	SEMVER	0	None_fixed	1.8.2	[]
GHSA-48x4-mx8f-gr4h	CVE-2024-8182	True	flowise	npm	pkg:npm/flowise	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-27c6-mcxv-x3fh	CVE-2025-24033	True	@fastify/multipart	npm	pkg:npm/%40fastify/multipart	SEMVER	0	8.3.1	None_last_affected	[]
GHSA-27c6-mcxv-x3fh	CVE-2025-24033	True	@fastify/multipart	npm	pkg:npm/%40fastify/multipart	SEMVER	9.0.0	9.0.3	None_last_affected	[]
GHSA-qm4w-4995-vg7f	CVE-2022-36084	True	cruddl	npm	pkg:npm/cruddl	SEMVER	3.0.0	3.0.2	None_last_affected	[]
GHSA-qm4w-4995-vg7f	CVE-2022-36084	True	cruddl	npm	pkg:npm/cruddl	SEMVER	1.1.0	2.7.0	None_last_affected	[]
GHSA-fc42-h7q4-qp8h	CVE-2021-23360	True	killport	npm	pkg:npm/killport	SEMVER	0	1.0.2	None_last_affected	[]
GHSA-cv76-rv4h-4mqc	CVE-2021-34082	True	proctree	npm	pkg:npm/proctree	SEMVER	0	None_fixed	0.1.1	[]
GHSA-cv76-rv4h-4mqc	CVE-2021-34082	True	proctree	npm	pkg:npm/proctree	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-v3jv-wrf4-5845	CVE-2013-4116	True	npm	npm	pkg:npm/npm	SEMVER	0	1.3.3	None_last_affected	[]
GHSA-5pg7-v24c-9rp9	CVE-2020-28268	True	controlled-merge	npm	pkg:npm/controlled-merge	SEMVER	1.0.0	1.3.0	None_last_affected	[]
GHSA-mq7g-6rv4-pj95	CVE-2016-10569	True	embedza	npm	pkg:npm/embedza	SEMVER	0	1.2.4	None_last_affected	[]
GHSA-crh6-fp67-6883	CVE-2022-39353	True	xmldom	npm	pkg:npm/xmldom	SEMVER	0	None_fixed	0.6.0	[]
GHSA-crh6-fp67-6883	CVE-2022-39353	True	xmldom	npm	pkg:npm/xmldom	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-crh6-fp67-6883	CVE-2022-39353	True	@xmldom/xmldom	npm	pkg:npm/%40xmldom/xmldom	SEMVER	0	0.7.7	None_last_affected	[]
GHSA-crh6-fp67-6883	CVE-2022-39353	True	@xmldom/xmldom	npm	pkg:npm/%40xmldom/xmldom	SEMVER	0.8.0	0.8.4	None_last_affected	[]
GHSA-crh6-fp67-6883	CVE-2022-39353	True	@xmldom/xmldom	npm	pkg:npm/%40xmldom/xmldom	SEMVER	0.9.0-beta.1	0.9.0-beta.4	None_last_affected	[]
GHSA-2h5r-cqfc-45v6	CVE-2023-23636	True	jellyfin-web	npm	pkg:npm/jellyfin-web	SEMVER	10.8.0	10.8.4	None_last_affected	[]
GHSA-pvrw-g6fx-mcx2	CVE-2020-26302	True	is_js	npm	pkg:npm/is_js	SEMVER	0	None_fixed	0.9.0	[]
GHSA-pvrw-g6fx-mcx2	CVE-2020-26302	True	is_js	npm	pkg:npm/is_js	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-q52j-4q2q-hcj6	CVE-2016-10532	True	console-io	npm	pkg:npm/console-io	SEMVER	0	2.3.0	None_last_affected	[]
GHSA-52qp-gwwh-qrg4	CVE-2021-32684	True	@scandipwa/magento-scripts	npm	pkg:npm/%40scandipwa/magento-scripts	SEMVER	1.5.1	1.5.3	None_last_affected	[]
GHSA-qgp8-v765-qxx9	CVE-2025-4144	True	@cloudflare/workers-oauth-provider	npm	pkg:npm/%40cloudflare/workers-oauth-provider	SEMVER	0	0.0.5	None_last_affected	[]
GHSA-j6w4-pg6p-5mrv	CVE-2017-16106	True	tmock	npm	pkg:npm/tmock	SEMVER	0	None_fixed	0.0.7	[]
GHSA-j6w4-pg6p-5mrv	CVE-2017-16106	True	tmock	npm	pkg:npm/tmock	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-vxvm-qww3-2fh7	CVE-2021-32050	True	mongodb	npm	pkg:npm/mongodb	SEMVER	3.6.0	3.6.10	None_last_affected	[]
GHSA-vxvm-qww3-2fh7	CVE-2021-32050	True	mongodb	npm	pkg:npm/mongodb	SEMVER	4.0.0	4.17.0	None_last_affected	[]
GHSA-vxvm-qww3-2fh7	CVE-2021-32050	True	mongodb	npm	pkg:npm/mongodb	SEMVER	5.0.0	5.8.0	None_last_affected	[]
GHSA-g4xp-36c3-f7mr	CVE-2014-10068	True	inert	npm	pkg:npm/inert	SEMVER	0	1.1.1	None_last_affected	[]
GHSA-grjp-4jmr-mjcw	CVE-2022-21169	True	express-xss-sanitizer	npm	pkg:npm/express-xss-sanitizer	SEMVER	0	1.1.3	None_last_affected	[]
GHSA-mpjm-v997-c4h4	CVE-2021-39184	True	electron	npm	pkg:npm/electron	SEMVER	0	11.5.0	None_last_affected	[]
GHSA-mpjm-v997-c4h4	CVE-2021-39184	True	electron	npm	pkg:npm/electron	SEMVER	12.0.0	12.1.0	None_last_affected	[]
GHSA-mpjm-v997-c4h4	CVE-2021-39184	True	electron	npm	pkg:npm/electron	SEMVER	13.0.0	13.3.0	None_last_affected	[]
GHSA-6q32-hq47-5qq3	CVE-2024-42471	True	@actions/artifact	npm	pkg:npm/%40actions/artifact	SEMVER	2.0.0	2.1.2	None_last_affected	[]
GHSA-cxgv-px37-4mp2	CVE-2024-42352	True	@nuxt/icon	npm	pkg:npm/%40nuxt/icon	SEMVER	0	1.4.5	None_last_affected	[]
GHSA-cqfh-c4c5-c2hg	CVE-2024-25354	True	domain-suffix	npm	pkg:npm/domain-suffix	SEMVER	0	None_fixed	1.0.8	[]
GHSA-cqfh-c4c5-c2hg	CVE-2024-25354	True	domain-suffix	npm	pkg:npm/domain-suffix	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-c6pw-q7f2-97hv	CVE-2019-0219	True	cordova-plugin-inappbrowser	npm	pkg:npm/cordova-plugin-inappbrowser	SEMVER	0	3.1.0	None_last_affected	[]
GHSA-624g-8qjg-8qxf	CVE-2024-32866	True	@conform-to/dom	npm	pkg:npm/%40conform-to/dom	SEMVER	1.0.0	1.1.1	None_last_affected	[]
GHSA-624g-8qjg-8qxf	CVE-2024-32866	True	@conform-to/zod	npm	pkg:npm/%40conform-to/zod	SEMVER	1.0.0	1.1.1	None_last_affected	[]
GHSA-624g-8qjg-8qxf	CVE-2024-32866	True	@conform-to/yup	npm	pkg:npm/%40conform-to/yup	SEMVER	1.0.0	1.1.1	None_last_affected	[]
GHSA-624g-8qjg-8qxf	CVE-2024-32866	True	@conform-to/zod	npm	pkg:npm/%40conform-to/zod	SEMVER	0	0.9.2	None_last_affected	[]
GHSA-624g-8qjg-8qxf	CVE-2024-32866	True	@conform-to/yup	npm	pkg:npm/%40conform-to/yup	SEMVER	0	0.9.2	None_last_affected	[]
GHSA-624g-8qjg-8qxf	CVE-2024-32866	True	@conform-to/dom	npm	pkg:npm/%40conform-to/dom	SEMVER	0	0.9.2	None_last_affected	[]
GHSA-7xrj-f5rp-j55h	CVE-2021-23429	True	transpile	npm	pkg:npm/transpile	SEMVER	0	None_fixed	2.7.2	[]
GHSA-7xrj-f5rp-j55h	CVE-2021-23429	True	transpile	npm	pkg:npm/transpile	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-4c7m-wxvm-r7gc	CVE-2021-28918	True	netmask	npm	pkg:npm/netmask	SEMVER	0	1.1.0	None_last_affected	[]
GHSA-3r8w-mphv-2f3f	CVE-2021-23396	True	lutils	npm	pkg:npm/lutils	SEMVER	0	None_fixed	2.4.0	[]
GHSA-3r8w-mphv-2f3f	CVE-2021-23396	True	lutils	npm	pkg:npm/lutils	SEMVER	None_introduced	None_fixed	None_last_affected	[]
