vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2023-5375		False	py-nvidiastringreplace	PyPI	pkg:pypi/py-nvidiastringreplace	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7348		False	tppinghydra	PyPI	pkg:pypi/tppinghydra	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4837		False	peppost	PyPI	pkg:pypi/peppost	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5725		False	py-urlpep	PyPI	pkg:pypi/py-urlpep	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7718		False	tpvisaencodegrand	PyPI	pkg:pypi/tpvisaencodegrand	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2849		False	esqedstudynvidia	PyPI	pkg:pypi/esqedstudynvidia	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-1766		False	diiscord-py	PyPI	pkg:pypi/diiscord-py	ECOSYSTEM	0	None_fixed	None_last_affected	[]
GHSA-f54f-hr32-586f		True	browser-use	PyPI	pkg:pypi/browser-use	ECOSYSTEM	0	0.1.45	None_last_affected	['0.1.0', '0.1.1', '0.1.10', '0.1.11', '0.1.12', '0.1.13', '0.1.14', '0.1.15', '0.1.16', '0.1.17', '0.1.18', '0.1.19', '0.1.20', '0.1.21', '0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.3', '0.1.30', '0.1.31', '0.1.32', '0.1.33', '0.1.34', '0.1.35', '0.1.36', '0.1.37', '0.1.38', '0.1.39', '0.1.4', '0.1.40', '0.1.41', '0.1.42', '0.1.43', '0.1.5', '0.1.6', '0.1.7', '0.1.8']
GHSA-q5fm-55c2-v6j9		True	fiona	PyPI	pkg:pypi/fiona	ECOSYSTEM	0	1.10b1	None_last_affected	['0.10', '0.12', '0.12.1', '0.13', '0.14', '0.15', '0.16', '0.16.1', '0.5', '0.6', '0.6.1', '0.6.2', '0.7', '0.8', '0.9', '0.9.1', '1.0', '1.0.1', '1.0.2', '1.0.3', '1.1', '1.1.1', '1.1.2', '1.1.3', '1.1.4', '1.1.5', '1.1.6', '1.10a1', '1.10a2', '1.2.0', '1.3.0', '1.4.0', '1.4.1', '1.4.2', '1.4.3', '1.4.4', '1.4.5', '1.4.6', '1.4.7', '1.4.8', '1.5.0', '1.5.1', '1.6.0', '1.6.1', '1.6.2', '1.6.3', '1.6.3.post1', '1.6.4', '1.7.0', '1.7.0.post1', '1.7.0.post2', '1.7.1', '1.7.1.post1', '1.7.10', '1.7.10.post1', '1.7.11', '1.7.11.post1', '1.7.11.post2', '1.7.12', '1.7.13', '1.7.2', '1.7.3', '1.7.4', '1.7.5', '1.7.6', '1.7.7', '1.7.8', '1.7.9', '1.7.9.post1', '1.8.0', '1.8.1', '1.8.10', '1.8.11', '1.8.12', '1.8.13', '1.8.13.post1', '1.8.14', '1.8.15', '1.8.16', '1.8.17', '1.8.18', '1.8.19', '1.8.2', '1.8.20', '1.8.21', '1.8.22', '1.8.3', '1.8.4', '1.8.5', '1.8.6', '1.8.7', '1.8.8', '1.8.9', '1.8.9.post1', '1.8.9.post2', '1.8b1', '1.8b2', '1.8rc1', '1.9.0', '1.9.1', '1.9.2', '1.9.3', '1.9.4', '1.9.4.post1', '1.9.5', '1.9.6', '1.9a1', '1.9a2', '1.9a3', '1.9b1', '1.9b2']
MAL-2023-6559		False	selframpushrand	PyPI	pkg:pypi/selframpushrand	ECOSYSTEM	0	None_fixed	None_last_affected	[]
